category,subcategory,name,sku,price,old_price,discount,rating,reviews,parsed_date,product_url
Кольца,Женские кольца,Серебряное кольцо с имитацией кварца и фианитами,4410683,1 291 ₽,7 380 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/4410683
Кольца,Женские кольца,Серебряное кольцо с топазами London и фианитами,2838260,1 291 ₽,7 380 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/2838260
Кольца,Женские кольца,Серебряное кольцо с фианитами и родированием,1785580,1 291 ₽,7 380 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1785580
Тренды ювелирных украшений,Ювелирная база,Золотое кольцо с бриллиантом,1120129,174 995 ₽,699 980 ₽,−75%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1120129
Кольца,Женские кольца,Золотое кольцо с бриллиантами,2245584,162 495 ₽,649 980 ₽,−75%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/2245584
Кольца,Женские кольца,Серебряное кольцо с кристаллами и родированием,1447484,1 291 ₽,7 380 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1447484
Тренды ювелирных украшений,Ювелирная база,Золотое кольцо с бриллиантом,2347802,144 995 ₽,579 980 ₽,−75%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/2347802
Кольца,Кольца из красного золота,Золотое кольцо с бриллиантами,5465702,119 995 ₽,479 980 ₽,−75%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/5465702
Кольца,Женские кольца,Серебряное кольцо с фианитами и родированием,1857391,1 291 ₽,7 380 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1857391
Кольца,Кольца из красного золота,Золотое кольцо с бриллиантами,2239718,109 995 ₽,439 980 ₽,−75%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/2239718
Кольца,Кольца из красного золота,Золотое кольцо с изумрудом и бриллиантами,1952472,109 995 ₽,439 980 ₽,−75%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1952472
Кольца,Кольца из красного золота,Золотое кольцо с бриллиантами,4441588,108 995 ₽,435 980 ₽,−75%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/4441588
,,Серебряное кольцо с эмалью и фианитами,3781263,1 221 ₽,6 980 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/3781263
Тренды ювелирных украшений,Ювелирная база,Золотое кольцо с желтым бриллиантом,1424239,79 995 ₽,319 980 ₽,−75%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1424239
Тренды ювелирных украшений,Ювелирная база,Золотое кольцо с бриллиантами,1913536,78 995 ₽,315 980 ₽,−75%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1913536
Кольца,Женские кольца,Серебряное кольцо с эмалью,8055409,1 186 ₽,6 780 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/8055409
Кольца,Кольца из красного золота,Золотое кольцо с бриллиантами,4589574,59 995 ₽,239 980 ₽,−75%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/4589574
Кольца,Женские кольца,Золотое кольцо с бриллиантами,2218178,54 995 ₽,219 980 ₽,−75%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/2218178
Кольца,Женские кольца,Золотое кольцо с бриллиантами и родированием,5503471,52 495 ₽,209 980 ₽,−75%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/5503471
Кольца,Женские кольца,Серебряное кольцо с керамикой и фианитами,2242920,1 186 ₽,6 780 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/2242920
Кольца,Женские кольца,Серебряное кольцо с фианитами и родированием,2245039,1 186 ₽,6 780 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/2245039
Кольца,Женские кольца,Серебряное кольцо с фианитами и родированием,1470562,1 186 ₽,6 780 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1470562
Кольца,Женские кольца,Кольцо из серебра с фианитами,2241499,1 186 ₽,6 780 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/2241499
Кольца,Женские кольца,Серебряное кольцо с керамикой и фианитами,2242781,1 186 ₽,6 780 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/2242781
Кольца,Кольца из красного золота,Золотое кольцо с гранатом и аметистами с родолитами,1608077,44 495 ₽,177 980 ₽,−75%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1608077
Кольца,Кольца из красного золота,Золотое кольцо с цитринами и родолитами,1187306,43 995 ₽,175 980 ₽,−75%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1187306
Кольца,Широкие кольца,Золотое кольцо с топазами,1797257,42 995 ₽,171 980 ₽,−75%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1797257
Кольца,Кольца из красного золота,Золотое кольцо с гранатом,1796127,42 495 ₽,169 980 ₽,−75%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1796127
Кольца,Женские кольца,Серебряное кольцо с фианитами и родированием,1151625,1 186 ₽,6 780 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1151625
Кольца,Женские кольца,Серебряное кольцо с эмалью,4019101,1 186 ₽,6 780 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/4019101
Кольца,Женские кольца,Серебряное кольцо с керамикой и фианитами,4813435,1 186 ₽,6 780 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/4813435
Кольца,Женские кольца,Серебряное кольцо с перламутром и фианитами,1665146,1 186 ₽,6 780 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1665146
Кольца,Женские кольца,Золотое кольцо с аметистами,1522369,34 995 ₽,139 980 ₽,−75%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1522369
Кольца,Женские кольца,Серебряное кольцо с рубинами и родированием,2242754,1 186 ₽,6 780 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/2242754
Кольца,Женские кольца,Серебряное кольцо с сапфиром и фианитами,5048397,1 186 ₽,6 780 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/5048397
Кольца,Женские кольца,Серебряное кольцо с керамикой и фианитами,2242833,1 186 ₽,6 780 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/2242833
Кольца,Женские кольца,Золотое кольцо с раухтопазом и цитринами,1204412,33 995 ₽,135 980 ₽,−75%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1204412
Кольца,Женские кольца,Серебряное кольцо с фианитом,1136202,,,,5,1,2025-08-29,https://www.585zolotoy.ru/catalog/products/1136202
Кольца,Женские кольца,Серебряное кольцо с керамикой и фианитами,2242880,1 151 ₽,6 580 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/2242880
Кольца,Женские кольца,Кольцо из серебра с фианитами,2549887,1 151 ₽,6 580 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/2549887
Кольца,Женские кольца,Кольцо из серебра с фианитами,3947457,1 151 ₽,6 580 ₽,−83%,5,1,2025-08-29,https://www.585zolotoy.ru/catalog/products/3947457
Кольца,Женские кольца,Серебряное кольцо с фианитами и родированием,1927627,1 151 ₽,6 580 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/1927627
Кольца,Женские кольца,Серебряное кольцо с имитацией кварца и фианитами,2242725,1 151 ₽,6 580 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/2242725
Кольца,Женские кольца,Серебряное кольцо с имитацией раухтопаза,4836473,1 151 ₽,6 580 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/4836473
Кольца,Женские кольца,Серебряное кольцо с имитацией кварца и фианитами,2242726,1 151 ₽,6 580 ₽,−83%,5,Без,2025-08-29,https://www.585zolotoy.ru/catalog/products/2242726
